"","AGENCY.CODE","LABM.CODE","LABP.CODE","LABMT.CODE","LABM.NAME","LABM.SHORT.NAME","LABM.REF","LABM.MASK","LABM.UNITS","LABM.LOW.VALUE","LABM.HIGH.VALUE"
"1118",304,"a-23Xh","","","Calcium reacted calaulated as equilavent acid neutralising units. - ICPAES","Ca eqiuv acidity, IC","","","",0,0
"1119",304,"10A3","","","C N S; Dumas","CNS","","","",0,0
"1120",304,"503.05a","","","Bulk Density fine earth + gravel (see report ERA2004-01)","BD (fine earth + gra","","","",0,0
"1121",304,"503.08a","","","Bulk Density fine earth only (see report ERA2004-01)","BD (fine earth)","","","",0,0
"1122",304,"17X1_Al","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1123",304,"17X1_As","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1124",304,"17X1_Ca","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1125",304,"17X1_Co","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1126",304,"17X1_Cr","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1127",304,"17X1_Cu","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1128",304,"17X1_Fe","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1129",304,"17X1_K","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1130",304,"17X1_Mg","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1131",304,"17X1_Mn","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1132",304,"17X1_Mo","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1133",304,"17X1_Na","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1134",304,"17X1_Ni","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1135",304,"17X1_P","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1136",304,"17X1_Pb","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1137",304,"17X1_S","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1138",304,"17X1_Zn","","","Soil: Elements; HNO3+HClO4+H2O2 microwave; ICP","Soil: Elements; HNO3","","","",0,0
"1139",304,"9I2","","","Phosphorus buffer index (Colwell)","Phosphorus buffer in","","","",0,0
"1140",304,"9I4","","","Phosphorus buffer index (unadjusted)","Phosphorus buffer in","","","",0,0
"1141",304,"17B2_Al","","","Aluminium","Aluminium","","","",0,0
"1142",304,"17B2_As","","","Arsenic","Arsenic","","","",0,0
"1143",304,"17B2_Ca","","","Calcium","Calcium","","","",0,0
"1144",304,"17B2_Cr","","","Chromium","Chromium","","","",0,0
"1145",304,"17B2_Cu","","","Copper","Copper","","","",0,0
"1146",304,"17B2_Fe","","","Iron","Iron","","","",0,0
"1147",304,"17B2_Mg","","","Magnesium","Magnesium","","","",0,0
"1148",304,"17B2_Mn","","","Manganese","Manganese","","","",0,0
"1149",304,"17B2_Mo","","","Molybdenum","Molybdenum","","","",0,0
"1150",304,"17B2_Na","","","Sodium","Sodium","","","",0,0
"1151",304,"17B2_Ni","","","Nickel","Nickel","","","",0,0
"1152",304,"17B2_P","","","Phosphorus","Phosphorus","","","",0,0
"1153",304,"17B2_Pb","","","Lead","Lead","","","",0,0
"1154",304,"17B2_S","","","Sulphur","Sulphur","","","",0,0
"1155",304,"17B2_Zn","","","Zinc","Zinc","","","",0,0
"1156",304,"17B2_Co","","","Cobalt","Cobalt","","","",0,0
"1157",304,"2E1_MQ01","","","15 bar moisture - MIR QLD Calibration 1","15 bar moisture - MI","","","",0,0
"1158",304,"2A1_MQ01","","","Air dry moisture - MIR QLD Calibration 1","Air dry moisture - M","","","",0,0
"1159",304,"7A6B_MQ01","","","Total nitrogen - MIR QLD Calibration 1","Total nitrogen - MIR","","","",0,0
"1160",304,"4A1_MQ01","","","pH aqueous - MIR QLD Calibration 1","pH aqueous - MIR","","","",0,0
"1161",304,"15M1_K/CEC","","","Potassium to cation exchange capacity ratio","Potassium to cation ","","","",0,0
"1162",304,"15M1_Mg/Ca","","","Magnesium to calcium ratio","Magnesium to calcium","","","",0,0
"1163",304,"2E1_MQ02","","","15 Bar moisture","15 Bar moisture","","","",0,0
"1164",304,"6B4b_MQ01","","","Total organic carbon","Total organic carbon","","","",0,0
"1165",304,"4A1_MQ02","","","pH aqueous","pH aqueous","","","",0,0
"1166",304,"2A1_MQ02","","","Air dry moisture","Air dry moisture","","","",0,0
"1167",304,"15J2_MQ02","","","Effective cation exchange capacity","Effective cation exc","","","",0,0
"1168",304,"7A6B_MQ02","","","Total nitrogen","Total nitrogen","","","",0,0
"1169",304,"6B4b_MQ02","","","Total organic carbon","Total organic carbon","","","",0,0
"1170",304,"17A2_Cu","","","Total element - Cu(mg/kg) - HF/HClO4 Digest","Total Cu","","","",0,0
"1171",304,"17A2_Fe","","","Total element - Fe(%) - HF/HClO4 Digest","Total Fe","","","",0,0
"1172",304,"17A2_Mn","","","Total element - Mn(mg/kg) - HF/HClO4 Digest","Total Mn","","","",0,0
"1173",304,"17A2_Zn","","","Total element - Zn(mg/kg) - HF/HClO4 Digest","Total Zn","","","",0,0
"1174",304,"2Z2_CS_CF","","","Coarse sand (%) - Coventry and Fett pipette method","Coarse sand","","","",0,0
"1175",304,"2Z2_CS_NR","","","Coarse sand (%) - Not recorded","Coarse sand","","","",0,0
"1176",304,"2Z2_CS_PB","","","Coarse sand (%) - Plummet balance","Coarse sand","","","",0,0
"1177",304,"2Z2_FS_CF","","","Fine sand (%) - Coventry and Fett pipette method","Fine sand","","","",0,0
"1178",304,"2Z2_FS_NR","","","Fine sand (%) - Not recorded","Fine sand","","","",0,0
"1179",304,"2Z2_FS_PB","","","Fine sand (%) - Plummet balance","Fine sand","","","",0,0
"1180",304,"2Z2_Grav","","","Gravel (%)","Gravel","","","",0,0
"1181",304,"2E1_MC91","","","15 Bar","15 Bar","","","",0,0
"1182",304,"3A1_MC91","","","EC","EC","","","",0,0
"1183",304,"4A1_MC91","","","pH","pH","","","",0,0
"1184",304,"9C2a","","","Olsen-extractable P (Olsen-P) - automated colour, continuous segmented flow","Olsen-extractable P","","","",0,0
"1185",304,"9C2b","","","Olsen-extractable P (Olsen-P) - automated colour, FIA","Olsen extractable P","","","",0,0
"1186",304,"5Z1","","","Calculation based on chloride","NaCl","","","",0,0
"1187",304,"17Z1","","","Total P","Total P","","","",0,0
"1188",304,"2Z3_CS","","","CS","CS","","","",0,0
"1189",304,"2Z3_FS","","","FS","FS","","","",0,0
"1190",304,"13A1","","","Si","Si","","","",0,0
"1191",304,"15Z1","","","H","H","","","",0,0
"1192",304,"513.01a","","","Emerson Aggregate Test (NSW Government, method EAT-P9B/2)","Emerson Dispersion N","","","",0,0
"1193",304,"513.01b","","","Emerson Dispersion Test – modified by Mareeba and based on the revised Emerson Dispersion Test in Brown Book (2002)","Emerson Dispersion M","","","",0,0
"1194",304,"24_SI_18O","","","Isotopic Delta 18 O","Isotopic Delta 18 O","","","",0,0
"1195",304,"24_SI_2H","","","Isotopic Delta 2 H","Isotopic Delta 2 H","","","",0,0
"1196",304,"9A_HCL_I","","","Total Phosphorus: 4H boiling HCl extract with pre-ignition treatment after Beckwith and Little (1963)","Total P, HCl extract","","","",0,0
"1197",304,"2Z2_Clay","","","Clay fraction","Clay","","","",0,0
"1198",305,"2Z2_FS","PSA","P10.02","Fine sand: Sieve 0.02 – 0.2 mm","Fine sand fraction","Qld DSITIA Chemistry Centre","","%",0,0
"1199",304,"2Z2_Silt","","","Silt fraction","Silt","","","",0,0
"1200",304,"2Z3","","","Bulk Density","Bulk Density","","","",0,0
"1201",304,"7C2_NH4","","","NH4-N - 2M KCl extractable,colorimetry","NH4-N - 2M KCl","","","",0,0
"1202",304,"7C2_NO2","","","NO2-N - 2M KCl extractable,colorimetry","NO2-N - 2M KCl","","","",0,0
"1203",304,"7C2_NO3","","","NO3-N - 2M KCl extractable,colorimetry","NO3-N - 2M KCl","","","",0,0
"1204",304,"8C1","","","Carbon/Sulphur ratio","C/S ratio","","","",0,0
"1205",304,"9J1_EPC","","","Equilibrium P concentration - manual colour","P sorption curve - m","","","",0,0
"1206",304,"9J1_P","","","Phosphate sorption curve - manual colour","P sorption curve - m","","","",0,0
"1207",304,"9J1_PBC","","","Phosphorus buffer capacity - manual colour","P buffer capacity - ","","","",0,0
"1208",304,"9J2_EPC","","","Equilibrium P concentration - automated colour","P equilibrium - auto","","","",0,0
"1209",304,"9J2_P","","","Phosphate sorption curve - automated colour","P sorption curve - a","","","",0,0
"1210",304,"9J2_PBC","","","Phosphorus buffer capacity - automated colour","P buffer capacity - ","","","",0,0
"1211",305,"2Z2_C","PSA","P10.04","Clay: hydrometer <2um","Clay fraction","Qld DSITIA Chemistry Centre","","%",0,0
"1212",305,"2Z2_Z","PSA","P10.03","Silt: hydrometer 2 – 20um","Silt fraction","Qld DSITIA Chemistry Centre","","%",0,0
"1213",305,"2Z2_R1","PSA","","Dispersion ratio (R1) – Aq. silt and clay / total silt and clay","Dispersion ratio R1","QLD DSITI Chemistry Centre","","",0,0
"1214",305,"2Z2_R2","PSA","","Dispersion ratio (R2) – Aq. clay / total clay","Dispersion ratio R2","QLD DSITI Chemistry Centre","","",0,0
"1215",305,"15Z1_CLAY","CEC:Clay","15.19","CEC to clay","CEC:Clay","Qld DSITIA Chemistry Centre","","molc/kg clay",NA,NA
"1216",305,"15M1_CA","CATION_RATIO","","Calcium to cation exchange capacity ratio","","","","",0,0
"1217",305,"15M1_K","CATION_RATIO","","Potassium to cation exchange capacity ratio","","","","",0,0
"1218",305,"15M1_MG","CATION_RATIO","","Magnesium to cation exchange capacity ratio","","","","",0,0
"1219",551,"15C1modCEC","EXCH_BASES_CEC","15.035","CEC - alcoholic 1M ammonium chloride at pH 8.5, pretreatment for soluble salts","CEC","WA CHEMCENTRE S21-22","","cmolc/kg",NA,NA
"1220",999,"5A_NR","CHLORIDE","5.01","Chloride - 1:5 soil/water extract, chloride measurement method not recorded","Water soluble Cl","ASLSH SCM","mg/kg","",NA,NA
"1221",999,"11A_NR","GYPSUM","11.01","Total gypsum - Not recorded","Total Gypsum","WA CHEMCENTRE","","%",NA,NA
"1222",999,"12A1_CD","CD","12.014","DTPA - extractable copper, zinc, manganese,aluminium, cadmium, cobalt, lead,iron","Extractable Cd","ASLSH Vol 3","","mg/kg",NA,NA
"1223",999,"12A1_CO","CO","12.014","DTPA - extractable copper, zinc, manganese,aluminium, cadmium, cobalt, lead,iron","Extractable Co","ASLSH Vol 3","","mg/kg",NA,NA
"1224",999,"12A1_PB","PB","12.014","DTPA - extractable copper, zinc, manganese,aluminium, cadmium, cobalt, lead,iron","Extractable Pb","ASLSH Vol 3","","mg/kg",NA,NA
"1225",999,"12B2_CD","CD","12.071","0.1M di-sodium EDTA, pH 6, 1:2.5 soil to solution - extractable Cd, Pb, Cu, Zn","Extractable Cd","Clayton PM and Tiller KG (1979)","","mg/kg",NA,NA
"1226",999,"12B2_CU","CU","12.071","0.1M di-sodium EDTA, pH 6, 1:2.5 soil to solution - extractable Cd, Pb, Cu, Zn","Extractable Cu","Clayton PM and Tiller KG (1979)","","mg/kg",NA,NA
"1227",999,"12B2_PB","PB","12.071","0.1M di-sodium EDTA, pH 6, 1:2.5 soil to solution - extractable Cd, Pb, Cu, Zn","Extractable Pb","Clayton PM and Tiller KG (1979)","","mg/kg",NA,NA
"1228",999,"12B2_ZN","ZN","12.071","0.1M di-sodium EDTA, pH 6,  1:2.5 soil to solution- extractable Cd, Pb, Cu, Zn","Extractable Zn","Clayton PM and Tiller KG (1979)","","mg/kg",NA,NA
"1229",999,"15G_D","EXCH_ACIDITY","15.091","Exchange acidity (hydrogen and aluminium) - meq per 100g of soil - By difference of CEC and sum basic cations","Exch. acidity (H+Al)","Tech.Mem. 13/1987 CSIRO Div. of Soils","","cmolc/kg",NA,NA
"1230",999,"17D1_CR","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Cr","CSIRO","","mg/kg",NA,NA
"1231",999,"17D1_CU","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Cu","CSIRO","","mg/kg",NA,NA
"1232",999,"17D1_FE","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Fe","CSIRO","","mg/kg",NA,NA
"1233",999,"17D1_MN","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Mn","CSIRO","","mg/kg",NA,NA
"1234",999,"17D1_NI","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Ni","CSIRO","","mg/kg",NA,NA
"1235",999,"17D1_PB","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Pb","CSIRO","","mg/kg",NA,NA
"1236",999,"17D1_ZN","TOTAL_ELEMENTS","17.151","Pseudo-total Cu, Pb, Zn, Mn, Fe, Ni, Cr - HNO3/HClO4 digestion, determination by atomic absorption spectroscopy","Total Zn","CSIRO","","mg/kg",NA,NA
"1237",999,"17A3_CA","TOTAL_ELEMENTS","17.025","Total element - Ca(%) - microwave assisted 3:1 nitric-hydrochloric acid digest, determination by ICP-AES","Total Ca","USEPA method 3051A","","%",NA,NA
"1238",999,"17A3_K","TOTAL_ELEMENTS","17.015","Total element - K(%) - microwave assisted 3:1 nitric-hydrochloric acid digest, determination by ICP-AES","Total K","USEPA method 3051A","","%",NA,NA
"1239",999,"17A3_MG","TOTAL_ELEMENTS","17.035","Total element - Mg(%) - microwave assisted 3:1 nitric-hydrochloric acid digest, determination by ICP-AES","Total Mg","USEPA method 3051A","","%",NA,NA
"1240",999,"17A3_NA","TOTAL_ELEMENTS","17.045","Total element - Na(%) - microwave assisted 3:1 nitric-hydrochloric acid digest, determination by ICP-AES","Total Na","USEPA method 3051A","","%",NA,NA
"1241",999,"17A3_S","TOTAL_ELEMENTS","17.055","Total element - S(%) - microwave assisted 3:1 nitric-hydrochloric acid digest, determination by ICP-AES","Total S","USEPA method 3051A","","%",NA,NA
"1242",999,"19F1b","CARBONATES","19.01","Carbonates - HF induction furnace, IR, by difference after sulfurous acid pretreatment","Carbonates","Baldock et al. (2013) Soil Res. 51, 561-576.","","mg/g",NA,NA
"1243",999,"6B3a","ORGANIC_CARBON","6.02","Total organic carbon - high frequency induction furnace, infared/thermal (sulfurous acid pretreatment)","Organic carbon","Baldock et al. (2013) Soil Res. 51, 561-576.","","mg/g",NA,NA
"1244",999,"6H1a","ORGANIC_CARBON","6.04","Particulate organic carbon- automated size fraction and 13C NMR","Particulate Org C","Baldock et al. (2013) Soil Res. 51, 561-576.","","mg/g",NA,NA
"1245",999,"6H1b","ORGANIC_CARBON","6.04","Humic organic carbon- automated size fraction and 13C NMR","Humic Org C","Baldock et al. (2013) Soil Res. 51, 561-576.","","mg/g",NA,NA
"1246",999,"6H1c","ORGANIC_CARBON","6.04","Resistant organic carbon- automated size fraction and 13C NMR","Resistant Org C","Baldock et al. (2013) Soil Res. 51, 561-576.","","mg/g",NA,NA
"1247",999,"6H2a","ORGANIC_CARBON","6.04","Particulate organic carbon by MIR-PLSR prediction","Particulate Org C","Baldock et al. (2013) Soil Res. 51, 577-595.","","mg/g",NA,NA
"1248",999,"6H2b","ORGANIC_CARBON","6.04","Humic organic carbon by MIR-PLSR prediction","Humic Org C","Baldock et al. (2013) Soil Res. 51, 577-595.","","mg/g",NA,NA
"1249",999,"6H2c","ORGANIC_CARBON","6.04","Resistant organic carbon by MIR-PLSR prediction","Resistant Org C","Baldock et al. (2013) Soil Res. 51, 577-595.","","mg/g",NA,NA
"1250",550,"7C_1MKCla","AMMONIUM-N","7.033","Ammonium-N with 1M KCl -automated colour, (Best EK (1976) Qld. J. Agr. & An. Sc., 33: 161-166, mod ASLSH SCM)","Ammonium nitrogen","CSBP Soil and Plant Laboratory, WA","","mg/kg",NA,NA
"1251",550,"7C_1MKClb","(NO3+NO2)-N","7.034","(NO3+NO2)-N with 1M KCl -automated colour, (Best EK (1976) Qld. J. Agr. & An. Sc., 33: 161-166, mod ASLSH SCM)","NO3+NO2 nitrogen","CSBP Soil and Plant Laboratory, WA","","mg/kg",NA,NA
"1252",550,"P10_I_C","PSA","P10.04","Clay (%) - Indorante pipette method","Clay","Indorante, S. J., R. D. Hammer, P. G. Koenig, and L. R. Follmer. 1990. Particle-Size Analysis by a Modified Pipette Procedure. Soil Sci. Soc. Am. J. 54:560-563. doi:10.2136/sssaj1990.03615995005400020047x","","%",NA,NA
"1253",550,"P10_I_CS","PSA","P10.01","Coarse sand (%) - Indorante et. al. pipette method","Coarse sand","Indorante, S. J., R. D. Hammer, P. G. Koenig, and L. R. Follmer. 1990. Particle-Size Analysis by a Modified Pipette Procedure. Soil Sci. Soc. Am. J. 54:560-563. doi:10.2136/sssaj1990.03615995005400020047x","","%",NA,NA
"1254",550,"P10_I_FS","PSA","P10.02","Fine sand (%) - Indorante et. al. pipette method","Fine sand","Indorante, S. J., R. D. Hammer, P. G. Koenig, and L. R. Follmer. 1990. Particle-Size Analysis by a Modified Pipette Procedure. Soil Sci. Soc. Am. J. 54:560-563. doi:10.2136/sssaj1990.03615995005400020047x","","%",NA,NA
"1255",550,"P10_I_S","PSA","P10.016","Sum of coarse and fine sand (%) - Indorante et. al. pipette method","Sand","Indorante, S. J., R. D. Hammer, P. G. Koenig, and L. R. Follmer. 1990. Particle-Size Analysis by a Modified Pipette Procedure. Soil Sci. Soc. Am. J. 54:560-563. doi:10.2136/sssaj1990.03615995005400020047x","","%",NA,NA
"1256",550,"P10_I_Z","PSA","P10.03","Silt (%) - Indorante et. al. pipette method","Silt","Indorante, S. J., R. D. Hammer, P. G. Koenig, and L. R. Follmer. 1990. Particle-Size Analysis by a Modified Pipette Procedure. Soil Sci. Soc. Am. J. 54:560-563. doi:10.2136/sssaj1990.03615995005400020047x","","%",NA,NA
"1257",305,"15J_C","ECEC:Clay","15.20","Ratio of effective CEC to clay","ECEC:Clay","Qld DSITIA Chemistry Centre","","molc/kg clay",NA,NA
"1258",305,"2Z2_S","PSA","P10.012","Sand: Sieve 0.02 – 2.0 mm","Sand fraction","Qld DSITIA Chemistry Centre","","%",0,0
"1259",551,"18I1_CA","CALCIUM","18.303","Hot 2M Hydrochloric acid - extractable calcium","2 M HCl extractable ","WA CHEMCENTRE P14","","%",NA,NA
"1260",551,"18I1_MG","MAGNESIUM","18.311","Hot 2M Hydrochloric acid - extractable magnesium","2M HCl extractable M","WA CHEMCENTRE P14","","%",NA,NA
"1261",551,"18I1_NA","SODIUM","18.312","Hot 2M Hydrochloric acid - extractable sodium","2M HCl extractable N","WA CHEMCENTRE P14","","%",NA,NA
"1262",551,"18I1_S","SULFUR","18.315","Hot 2M Hydrochloric acid - extractable sulfur","2M HCl extractable S","WA CHEMCENTRE P14","","%",NA,NA
