"analyte_key","analyte_type","analyte_name","analyte_abbrev","analyte_code","analyte_data_type","analyte_format","uom_abbrev","analyte_source_type","analyte_agg_method","analyte_algorithm","analyte_desc","analyte_size_frac_base"
1315,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 18","ecec_cecd18","ECEC_d-24_S","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<80 mesh"
1314,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 17","ecec_cecd17","ECEC_d-23_S","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<80 mesh"
1313,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 16","ecec_cecd16","ECEC_d-22_S","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<80 mesh"
1312,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 15","ecec_cecd15","ECEC_d-21_S-SK","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1311,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 14","ecec_cecd14","ECEC_d-20_S-SK","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1310,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 13","ecec_cecd13","ECEC_d-19_N","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1309,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 12","ecec_cecd12","ECEC_d-18_N","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1308,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 11","ecec_cecd11","ECEC_d-17_M","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1307,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 10","ecec_cecd10","ECEC_d-16_M","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1306,"derived_analyte","Cation Exchange Capacity, Effective, CECd-Set 9","ecec_cecd9","ECEC_d-15_GP","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
1292,"derived_analyte","Sum of NH4OAc Extractable Bases, CECd-Set 9","base_sum_cecd9","cecsb_d-12_S","F","4.1","meq/100g","layer",,"(ca_nh4 + mg_nh4 + na_nh4 + k_nh4)","The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.","<80 mesh"
1291,"derived_analyte","Sum of NH4OAc Extractable Bases, CECd-Set 8","base_sum_cecd8","cecsb_d-11_S","F","4.1","meq/100g","layer",,"(ca_nh4 + mg_nh4 + na_nh4 + k_nh4)","The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.","<80 mesh"
801,"derived_analyte","Exchangeable Sodium Percentage, CMS derived value default","na_exch_sat","ESPsat_d-0_S","F","3.0","%","layer",,"100.0 * (na_nh4 - (na_satx * (h2osatx / 1000.0))) / cec_nh4","This is the exchangeable sodium percentage (ESP), reported on a <2 mm base. If salts are present, ESP has been corrected for the water soluble Na. CMS derived value default","<2 mm"
800,"derived_analyte","Exchangeable Sodium Percentage No Sat, CMS derived value default","na_exch_nosat","ESPnsa_d-0_S","F","3.0","%","layer",,"100.0 * na_nh4 / cec_nh4","This is the exchangeable sodium percentage (ESP), reported on a <2 mm base. Calculated when saturated paste was not run. CMS derived value default","<2 mm"
799,"derived_analyte","Cation Exchange Capacity, Effective, CMS derived value default, standa prep","ECEC","ECEC_d-0_S","F","4.1","cmol(+)/kg","layer",,"(base_sum + al_kcl)","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base. CMS derived value default","<2 mm"
798,"derived_analyte","Ratio, Sum of Cations to Clay, <2mm, CMS derived value default, standard pr","CECSCT","cec8cl_d-0_S","F","4.2","(NA)","layer",,"(cec_sum_cec / clay_tot_psa)","The CEC-8.2 / total clay ratio is calculated by CEC_SUM/CLAY_TOT. It factors pH dependent charge into the inferences from CEC7_CLY. It is reported on a <2 mm base. CMS derived value default","<2 mm"
797,"derived_analyte","Ratio, CEC NH4OAc/Clay, <2mm, CMS derived value default, standard prep","CEC7_CLY","cec7cl_d-0_S","F","5.2","(NA)","layer",,"cec_nh4 / clay_tot_psa","This ratio is calculated by CEC_NH4/Clay. It provides an index to clay activity, and allows inferences about clay mineralogy, the contribution of clay to the exchange capacity, and solution chemistry to be made.","<2 mm"
796,"derived_analyte","Cation Exchange Capacity, Sum of Cations, CMS default, standard prep","CEC_SUM","CECsum_d-0_S","F","4.1","cmol(+)/kg","layer",,"(base_sum + acid_tea)","This is the calculated CEC at pH 8.2. It is calculated by (BASE_SUM+ACID_TEA). It is reported as meq per 100 grams sample on a <2 mm base. CMS derived value default","<2 mm"
795,"derived_analyte","Cumulative Curve, <0.3mm, <75mm","CC30P","cc30p_d-1_S","F","4.1","mm","layer",,"To Be Added","The cumulative gravimetric percentage of particles with <0.3 mm diameter, reported on a <3 inch base.","<75 mm"
794,"derived_analyte","Estimated organic carbon","c_org_est","corgest_d-0_S","F","4.1","% wt","layer",,"To Be Added","Estimated soil organic carbon. Total carbon minus .13 X CaCO3","<2 mm"
793,"derived_analyte","Base Saturation, NH4OAc, pH 7.0, CMS derived value default, standard prep","BSESAT","BSSBas_d-0_S","I","3.0","%","layer",,"([base_sum] / [cec_nh4]) * 100","NH4OAC base saturation (pH 7.0) is calculated by (BASE_SUM/CEC_NH4)*100.. CMS derived value default","<2 mm"
792,"derived_analyte","Base Saturation, Sum of Cations, pH 8.2, CMS default, standard prep","BSECAT","BSSCat_d-0_S","F","3.0","%","layer",,"([base_sum] / [cec_sum]) * 100","Base saturation by sum of cations (pH 8.2) is calculated by (BASE_SUM/CEC_SUM)*100. CMS derived value default","<2 mm"
791,"derived_analyte","Sum of NH4OAc Extractable Bases, CMS derived value default, standard prep","BASE_SUM","cecsb_d-0_S","F","4.1","cmol(+)/kg","layer",,"(ca_nh4 + mg_nh4 + na_nh4 + k_nh4)","The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base. CMS derived value default","<2 mm"
790,"derived_analyte","Aluminum Saturation, CMS derived value default, standard prep","AL_SAT","AlSat_d-0_S","F","3.0","%","layer",,"(al_kcl/(ecec_cec))*100","Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity.CMS derived value default","<2 mm"
789,"aggregate analyte","Sand, Medium + Coarse + Very Coarse","sand_mcvc","Sdmcvc","F","4.1","% wt","layer","mean","To Be Added","CMS analyte. Medium + coarse + ver coarse sand is the soil separate with 0.25 to 2 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base.",
37,"aggregate analyte","Weight, air-dry sample","wt_air_dry","Wt_ad","F","5.0","g","layer","mean","to be added","The weight of the air-dry bulk sample before any other processing occurs.",
36,"aggregate analyte","Weight, 5-20mm","wt_5_20","Wt5_20","F","5.0","g","layer","mean","to be added","The weight of the sieved coarse fragments after air-drying which are 5 to 20 mm.",
35,"aggregate analyte","Weight, 20-75mm","wt_20_75","Wt2075","F","5.0","g","layer","mean","to be added","The weight of coarse fragments sieved after air-drying which are 20 to 75 mm.",
34,"aggregate analyte","Weight, 2-5mm, slaked","wt_2_5_sla","Wt25sl","F","5.0","g","layer","mean","to be added","The weight of the 2 to 5 mm aggregates remaining after slaking.",
33,"aggregate analyte","Weight, 2-5mm, preslaked","wt_2_5_pre","Wt25pr","F","5.0","g","layer","mean","to be added","The weight of the subsample, 2 to 5 mm, before slaking.",
32,"aggregate analyte","Weight, 2-5mm","wt_2_5","Wt_2_5","F","5.0","g","layer","mean","to be added","The weight of the sieved coarse fragments after air-drying which are 2 to 5 mm.",
31,"aggregate analyte","Weight, >75mm","wt_gt_75","WtG75","F","5.0","g","layer","mean","to be added","The weight of coarse fragments sieved after air-drying which are > 75 mm.",
30,"aggregate analyte","Field Water Content, <2mm","fw_l2","FW_L2","F","4.0","% wt","layer","mean","to be added","The field water content of a bulk sample, <2mm is the gravimetric water content of a sample, as collected. It is reported as percent gravimetric water on a <2 mm base.",
29,"aggregate analyte","Coarse Fragments, 2-5mm, Slaking Percentage","sp_25","SP_25","F","3.0","% wt","layer","mean","to be added","The gravimetric percentage of 2 to 5 mm diameter particles slaking.",
28,"aggregate analyte","Bulk Density, 1/3 Bar, Estimated","db_3est","Db3est","F","4.2","g/cc","layer","mean","to be added","Bulk density, 1/3 bar is estimated when no measured value exists. It has been estimated from rupture resistance, particle size distribution, and organic carbon.",
27,"aggregate analyte","Water Retention, 1/3 Bar, Rewet","w3rw","W3rw","F","5.1","% wt","layer","mean","to be added","1/3 bar water rewet is the gravimetric percent water in clods after air drying when equilibrated at 1/3 bar water tension. It is reported on a <2 mm base.",
26,"aggregate analyte","Water Retention, 1/3 Bar, Before Rewet","w3brw","W3Brw","F","5.1","% wt","layer","mean","to be added","1/3 bar water before rewet is the gravimetric percent water in clods after air drying when equilibrated at 1/3 bar water tension. It is reported on a <2 mm base.",
25,"aggregate analyte","Bulk Density, 1/3 Bar, Rewet (Organic Soils)","db_3rw","Db3rw","F","4.2","g/cc","layer","mean","To Be Added","Bulk density, 1/3 bar rewet (organic soils) is the weight per unit volume of the <2 mm fraction, with volume being measured after samples have been equilibrated at 1/3 bar water tension, air dried, and re-equilibrated at 1/3 bar tension.",
24,"aggregate analyte","Bulk Density, 1/3 Bar, Before Rewet (Organic Soils)","db_3brw","Db3Brw","F","4.2","g/cc","layer","mean","To Be Added","Bulk density, 1/3 bar rewet (organic soils) is the weight per unit volume of the <2 mm fraction, with volume being measured after samples have been equilibrated at 1/3 bar water tension, air dried, and re-equilibrated at 1/3 bar tension.",
23,"aggregate analyte","Bulk Density, <2mm Fraction, Rewet, Ovendry","db_rw_od","DbROD","F","4.2","g/cc","layer","mean","To Be Added","Bulk density, oven dry (105 C) is the weight per unit volume of the <2 mm fraction, with volume measured on oven dry (105 C) natural fabric (clods). It is reported as grams per cubic centimeter on a <2 mm base.",
22,"aggregate analyte","Bulk Density, Clod, Field Water Content","db_fmst","DbFMst","F","4.2","g/cc","layer","mean","To BE Added","Bulk density, <2mm fraction, moist is the weight per unit volume of the <2 mm fraction, with volume measured at field (sampling) moisture on natural clods. It is reported as grams per cubic centimeter on a <2 mm base.",
21,"aggregate analyte","Bulk Density, Core, <2 mm fraction, Field Moist","db_fmstc","DbFldM","F","4.2","g/cc","layer","mean","to be added","Bulk density, <2mm fraction, field moist is the weight per unit volume of the <2 mm fraction, with volume measured at field (sampling) moisture. Measurements are made on known volume cores. It is reported as grams per cubic centimeter, <2 mm base.",
650,"derived_analyte","Cation Exchange Capacity, Effective, CEC-Set 3","ecec_cec3","ECEC_d-3_S","F","4.1","meq/100g","layer",,"Sum of bases + AL_KCL","The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.","<2 mm"
649,"derived_analyte","Ratio, CEC NH4OAc/Clay, <2mm, CEC-Set 3","cec7_cly_cec3","cec7cl_d-3_S","F","5.2","(NA)","layer",,"cec_nh4 / clay_tot_psa","This ratio is calculated by CEC_NH4/Clay. It provides an index to clay activity, and allows inferences about clay mineralogy, the contribution of clay to the exchange capacity, and solution chemistry to be made.","<2 mm"
648,"derived_analyte","Aluminum Saturation, CEC-Set 3","al_sat_cec3","AlSat_d-3_S","I","3.0","%","layer",,"(al_kcl/(ecec_cec))*100","Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity.","<2 mm"
647,"derived_analyte","Ratio, Total Carbon to Nitrogen, Elementar, S prep","c_n_ra","CNrat_d-2_S","F","3.0","(NA)","layer",,"(c_tot_ncs - 0.12 * caco3) / n_tot_ncs","The carbon to nitrogen ratio is calculated by C_TOT_NCS/N_TOT_NCS. It provides information related to soil fertility and the state of organic matter decomposition. It is reported on a <2 mm base.","<80 Mesh"
646,"derived_analyte","Resistant Minerals, Total, S prep, fs","resist_min_tot_fs","RMfs_d-1_S","I","3.0","%","layer",,"to be added","Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.","0.1-0.25 mm"
645,"derived_analyte","Resistant Minerals, Total, S prep, vfs","resist_min_tot_vfs","RMvfs_d-1_S","I","3.0","%","layer",,"to be added","Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.","0.05-0.1 mm"
644,"derived_analyte","Resistant Minerals, Total, S prep, csi","resist_min_tot_csi","RMcSi_d-1_S","I","3.0","%","layer",,"to be added","Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.","0.02-0.05 mm"
643,"derived_analyte","Texture, USDA, S_SK prep","tex_psda","Textur_d-2_SK","C","4","(NA)","layer",,"to be added","The laboratory determined texture of the <2 mm fraction is calculated from particle size separate data.","<2 mm"
642,"derived_analyte","Silt, Total, S_SK prep","silt_tot_psa","Silt_d-2_SK","F","4.1","% wt","layer",,"to be added","Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.","<2 mm"
641,"derived_analyte","Silt, Coarse, S_SK prep","silt_c_psa","cSilt_d-2_SK","F","4.1","% wt","layer",,"to be added","Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.","<2 mm"
640,"derived_analyte","Sand, Total, S_SK prep","sand_tot_psa","Sand_d-2_SK","F","4.1","% wt","layer",,"to be added","Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. H prep.","<2 mm"
639,"derived_analyte","Silt, Coarse,  H2O Dispersible","w_slt_c","cSiH2O_d-1_S","F","4.1","% wt","layer",,"CSilt = 100.0 - Clay - FSilt - Sand","H2O dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
638,"derived_analyte","Silt, Total, H2O Dispersible","w_slt_tot","SiH2O_d-1_S","F","4.1","% wt","layer",,"100.0 - (Clay + Sand)","H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
637,"derived_analyte","Sand, Total, H2O Dispersible","w_snd_tot","SndH2O_d-1_S","F","4.1","% wt","layer",,"VCSand + CSand + MSand + FSand + VFSand","H2O dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
636,"derived_analyte","Ratio, Sodium Absorption, SI-Set 4","sar_si4","SAR_d-4_S","I","4.0","(NA)","layer",,"to be added","The sodium absorption ratio is calculated by NA_SATX/sqrt((CA_SATX+MG_SATX)/2). It is approximately equal to the exchangeable sodium percentage.","<2 mm"
